Row, Timestamp, Series 1, Series 2, Series 3, Series 4
0,0.597,1254, , ,0
1,0.607,1253, , ,0
2,0.617,1254, , ,0
3,0.627,1254, , ,0
4,0.637,1255, , ,0
5,0.647,1254, , ,0
6,0.657,1254, , ,0
7,0.667,1254, , ,0
8,0.677,1254, , ,0
9,0.687,1254, , ,0
10,0.697,1253, , ,0
11,0.707,1254, , ,0
12,0.717,1252, , ,0
13,0.727,1254, , ,0
14,0.737,1254, , ,0
15,0.747,1253, , ,0
16,0.757,1254, , ,0
17,0.767,1254, , ,0
18,0.777,1254, , ,0
19,0.787,1254, , ,0
20,0.797,1254, , ,0
21,0.807,1253, , ,0
22,0.817,1254, , ,0
23,0.827,1254, , ,0
24,0.837,1253, , ,0
25,0.847,1254, , ,0
26,0.857,1253, , ,0
27,0.867,1254, , ,0
28,0.877,1254, , ,0
29,0.887,1254, , ,0
30,0.897,1254, , ,0
31,0.907,1254, , ,0
32,0.917,1254, , ,0
33,0.927,1254, , ,0
34,0.937,1254, , ,0
35,0.947,1254, , ,0
36,0.957,1254, , ,0
37,0.967,1254, , ,0
38,0.977,1254, , ,0
39,0.987,1254, , ,0
40,0.997,1254, , ,0
41,1.007,1253, , ,0
42,1.017,1255, , ,0
43,1.027,1254, , ,0
44,1.037,1254, , ,0
45,1.047,1254, , ,0
46,1.057,1254, , ,0
47,1.067,1254, , ,0
48,1.077,1254, , ,0
49,1.087,1253, , ,0
50,1.098,1253, , ,0
51,1.108,1254, , ,0
52,1.118,1254, , ,0
53,1.128,1253, , ,0
54,1.138,1254, , ,0
55,1.148,1254, , ,0
56,1.158,1254, , ,0
57,1.168,1255, , ,0
58,1.178,1254, , ,0
59,1.188,1254, , ,0
60,1.198,1254, , ,0
61,1.208,1254, , ,0
62,1.218,1253, , ,0
63,1.228,1254, , ,0
64,1.238,1254, , ,0
65,1.248,1253, , ,0
66,1.258,1254, , ,0
67,1.268,1254, , ,0
68,1.278,1254, , ,0
69,1.288,1254, , ,0
70,1.298,1254, , ,0
71,1.308,1253, , ,0
72,1.318,1254, , ,0
73,1.328,1254, , ,0
74,1.338,1254, , ,0
75,1.348,1254, , ,0
76,1.358,1253, , ,0
77,1.368,1254, , ,0
78,1.378,1253, , ,0
79,1.388,1254, , ,0
80,1.398,1253, , ,0
81,1.408,1254, , ,0
82,1.418,1254, , ,0
83,1.428,1254, , ,0
84,1.438,1254, , ,0
85,1.448,1254, , ,0
86,1.458,1254, , ,0
87,1.468,1254, , ,0
88,1.478,1254, , ,0
89,1.488,1254, , ,0
90,1.498,1254, , ,0
91,1.508,1254, , ,0
92,1.518,1254, , ,0
93,1.528,1254, , ,0
94,1.538,1254, , ,0
95,1.548,1254, , ,0
96,1.558,1254, , ,0
97,1.568,1254, , ,0
98,1.578,1254, , ,0
99,1.588,1254, , ,0
100,1.598,1254, , ,0
101,1.608,1254, , ,0
102,1.618,1253, , ,0
103,1.628,1254, , ,0
104,1.638,1254, , ,0
105,1.648,1254, , ,0
106,1.658,1254, , ,0
107,1.668,1254, , ,0
108,1.678,1253, , ,0
109,1.688,1254, , ,0
110,1.698,1254, , ,0
111,1.708,1253, , ,0
112,1.718,1254, , ,0
113,1.728,1254, , ,0
114,1.738,1254, , ,0
115,1.748,1254, , ,0
116,1.758,1254, , ,0
117,1.768,1254, , ,0
118,1.778,1254, , ,0
119,1.788,1254, , ,0
120,1.798,1254, , ,0
121,1.808,1254, , ,0
122,1.818,1254, , ,0
123,1.828,1253, , ,0
124,1.838,1254, , ,0
125,1.848,1254, , ,0
126,1.858,1254, , ,0
127,1.868,1253, , ,0
128,1.878,1254, , ,0
129,1.888,1254, , ,0
130,1.898,1253, , ,0
131,1.908,1253, , ,0
132,1.918,1253, , ,0
133,1.928,1254, , ,0
134,1.938,1255, , ,0
135,1.948,1254, , ,0
136,1.958,1254, , ,0
137,1.968,1253, , ,0
138,1.978,1254, , ,0
139,1.988,1254, , ,0
140,1.998,1254, , ,0
141,2.008,1254, , ,0
142,2.018,1254, , ,0
143,2.028,1255, , ,0
144,2.038,1254, , ,0
145,2.048,1254, , ,0
146,2.058,1255, , ,0
147,2.068,1254, , ,0
148,2.078,1254, , ,0
149,2.088,1255, , ,0
150,2.098,1254, , ,0
151,2.108,1253, , ,0
152,2.118,1254, , ,0
153,2.128,1254, , ,0
154,2.138,1254, , ,0
155,2.148,1252, , ,0
156,2.158,1254, , ,0
157,2.168,1254, , ,0
158,2.178,1254, , ,0
159,2.188,1254, , ,0
160,2.198,1254, , ,0
161,2.208,1254, , ,0
162,2.218,1254, , ,0
163,2.228,1254, , ,0
164,2.238,1254, , ,0
165,2.248,1253, , ,0
166,2.258,1254, , ,0
167,2.268,1254, , ,-13
168,2.278,1254, , ,-13
169,2.288,1254, , ,-18
170,2.298,1254, , ,-18
171,2.308,1254, , ,-18
172,2.318,1254, , ,-18
173,2.328,1254, , ,-18
174,2.338,1252, , ,-18
175,2.348,1248, , ,-18
176,2.358,1244, , ,-47
177,2.368,1240, , ,-47
178,2.378,1236, , ,-51
179,2.388,1231, , ,-51
180,2.398,1224, , ,-51
181,2.408,1217, , ,-51
182,2.418,1209, , ,-51
183,2.428,1196, , ,-51
184,2.438,1187, , ,-54
185,2.448,1174, , ,-54
186,2.458,1160, , ,-54
187,2.468,1141, , ,-54
188,2.478,1118, , ,-54
189,2.488,1089, , ,-54
190,2.498,1063, , ,-54
191,2.508,1037, , ,-54
192,2.518,1004, , ,-54
193,2.528,969, , ,0
194,2.538,936, , ,0
195,2.548,901, , ,0
196,2.558,867, , ,0
197,2.568,836, , ,0
198,2.578,805, , ,0
199,2.588,771, , ,0
200,2.598,738, , ,0
201,2.608,708, , ,0
202,2.618,678, , ,0
203,2.628,652, , ,0
204,2.638,632, , ,0
205,2.648,616, , ,0
206,2.658,601, , ,0
207,2.668,589, , ,0
208,2.678,577, , ,0
209,2.688,562, , ,0
210,2.698,538, , ,0
211,2.708,521, , ,0
212,2.718,504, , ,0
213,2.728,487, , ,0
214,2.738,472, , ,1
215,2.748,457, , ,2
216,2.758,445, , ,4
217,2.768,437, , ,4
218,2.778,429, , ,5
219,2.788,425, , ,6
220,2.798,423, , ,6
221,2.808,422, , ,6
222,2.818,421, , ,7
223,2.828,421, , ,7
224,2.838,422, , ,7
225,2.848,421, , ,8
226,2.858,422, , ,8
227,2.868,423, , ,8
228,2.878,424, , ,9
229,2.888,424, , ,9
230,2.898,425, , ,9
231,2.908,426, , ,9
232,2.918,426, , ,10
233,2.928,427, , ,10
234,2.938,428, , ,10
235,2.948,429, , ,10
236,2.958,431, , ,10
237,2.968,431, , ,10
238,2.978,434, , ,11
239,2.988,434, , ,5
240,2.998,436, , ,5
241,3.008,438, , ,5
242,3.018,442, , ,4
243,3.028,445, , ,4
244,3.038,446, , ,4
245,3.048,448, , ,3
246,3.058,450, , ,3
247,3.068,452, , ,3
248,3.078,453, , ,3
249,3.088,453, , ,4
250,3.098,453, , ,4
251,3.108,453, , ,4
252,3.118,453, , ,4
253,3.128,453, , ,4
254,3.138,453, , ,4
255,3.148,453, , ,5
256,3.158,453, , ,5
257,3.168,453, , ,5
258,3.178,453, , ,5
259,3.188,453, , ,5
260,3.198,453, , ,6
261,3.208,453, , ,6
262,3.218,453, , ,6
263,3.228,452, , ,6
264,3.238,452, , ,6
265,3.248,453, , ,6
266,3.258,453, , ,7
267,3.268,453, , ,7
268,3.278,453, , ,7
269,3.288,453, , ,7
270,3.298,453, , ,7
271,3.308,453, , ,8
272,3.318,453, , ,8
273,3.328,453, , ,8
274,3.338,452, , ,8
275,3.348,453, , ,8
276,3.358,453, , ,8
277,3.368,453, , ,9
278,3.378,452, , ,9
279,3.388,453, , ,9
280,3.398,453, , ,9
281,3.408,453, , ,9
282,3.418,453, , ,9
283,3.428,453, , ,10
284,3.438,452, , ,10
285,3.448,453, , ,10
286,3.458,453, , ,10
287,3.468,453, , ,10
288,3.478,453, , ,10
289,3.488,453, , ,11
290,3.498,453, , ,11
291,3.508,453, , ,11
292,3.518,453, , ,11
293,3.528,453, , ,11
294,3.538,453, , ,11
295,3.548,453, , ,12
296,3.558,453, , ,12
297,3.568,453, , ,12
298,3.578,452, , ,12
299,3.588,453, , ,12
300,3.598,452, , ,13
301,3.608,452, , ,13
302,3.618,453, , ,13
303,3.628,453, , ,13
304,3.638,454, , ,13
305,3.648,455, , ,13
306,3.658,455, , ,13
307,3.668,455, , ,13
308,3.678,456, , ,14
309,3.688,457, , ,14
310,3.698,458, , ,127
311,3.708,460, , ,127
312,3.718,462, , ,127
313,3.728,465, , ,127
314,3.738,477, , ,127
315,3.748,494, , ,127
316,3.758,521, , ,127
317,3.768,561, , ,127
318,3.778,598, , ,127
319,3.788,632, , ,127
320,3.798,679, , ,127
321,3.808,737, , ,127
322,3.818,783, , ,127
323,3.828,828, , ,127
324,3.838,872, , ,115
325,3.848,915, , ,102
326,3.858,951, , ,97
327,3.868,990, , ,85
328,3.878,1029, , ,73
329,3.888,1066, , ,-15
330,3.898,1097, , ,-15
331,3.908,1129, , ,-15
332,3.918,1156, , ,-15
333,3.928,1175, , ,0
334,3.938,1193, , ,11
335,3.948,1211, , ,9
336,3.958,1229, , ,8
337,3.968,1241, , ,6
338,3.978,1252, , ,0
339,3.988,1257, , ,0
340,3.998,1262, , ,-1
341,4.008,1263, , ,-1
342,4.018,1262, , ,-1
343,4.028,1260, , ,0
344,4.038,1259, , ,0
345,4.048,1257, , ,0
346,4.058,1249, , ,0
347,4.068,1246, , ,6
348,4.078,1241, , ,6
349,4.088,1237, , ,7
350,4.098,1233, , ,7
351,4.108,1234, , ,7
352,4.118,1234, , ,7
353,4.128,1236, , ,7
354,4.138,1240, , ,7
355,4.148,1242, , ,6
356,4.158,1242, , ,6
357,4.168,1242, , ,6
358,4.178,1242, , ,6
359,4.188,1243, , ,6
360,4.198,1242, , ,6
361,4.208,1241, , ,6
362,4.218,1241, , ,6
363,4.228,1242, , ,6
364,4.238,1241, , ,6
365,4.248,1241, , ,6
366,4.258,1240, , ,6
367,4.268,1239, , ,7
368,4.278,1239, , ,7
369,4.288,1240, , ,7
370,4.298,1242, , ,6
371,4.308,1242, , ,6
372,4.318,1243, , ,6
373,4.328,1242, , ,6
374,4.338,1242, , ,6
375,4.348,1242, , ,6
376,4.358,1242, , ,6
377,4.368,1242, , ,6
378,4.378,1242, , ,6
379,4.388,1242, , ,6
380,4.398,1243, , ,6
381,4.408,1242, , ,6
382,4.418,1242, , ,6
383,4.428,1242, , ,6
384,4.438,1241, , ,6
385,4.448,1242, , ,6
386,4.458,1242, , ,6
387,4.468,1242, , ,6
388,4.478,1242, , ,6
389,4.488,1241, , ,6
390,4.498,1242, , ,6
391,4.508,1242, , ,6
392,4.518,1242, , ,6
393,4.528,1242, , ,6
394,4.538,1242, , ,6
395,4.548,1242, , ,6
396,4.558,1241, , ,6
397,4.568,1242, , ,6
398,4.578,1243, , ,6
399,4.588,1242, , ,6
400,4.598,1242, , ,6
401,4.608,1242, , ,6
402,4.618,1242, , ,6
403,4.628,1242, , ,6
404,4.638,1242, , ,6
405,4.648,1242, , ,6
406,4.658,1242, , ,6
407,4.668,1242, , ,6
408,4.678,1243, , ,6
409,4.688,1242, , ,6
410,4.698,1241, , ,6
411,4.708,1242, , ,6
412,4.718,1242, , ,6
413,4.728,1242, , ,6
414,4.738,1242, , ,6
415,4.748,1242, , ,6
416,4.758,1242, , ,6
417,4.768,1242, , ,6
418,4.778,1242, , ,6
419,4.788,1242, , ,6
420,4.798,1242, , ,6
421,4.808,1242, , ,6
422,4.818,1242, , ,6
423,4.828,1242, , ,6
424,4.838,1242, , ,6
425,4.848,1241, , ,6
426,4.858,1241, , ,6
427,4.868,1243, , ,6
428,4.878,1241, , ,6
429,4.888,1242, , ,6
430,4.898,1242, , ,6
431,4.908,1242, , ,6
432,4.918,1242, , ,6
433,4.928,1242, , ,6
434,4.938,1241, , ,6
435,4.948,1242, , ,6
436,4.958,1242, , ,6
437,4.968,1242, , ,6
438,4.978,1242, , ,6
439,4.988,1242, , ,6
440,4.998,1242, , ,6
441,5.008,1242, , ,6
442,5.018,1242, , ,6
443,5.028,1242, , ,6
444,5.038,1242, , ,6
445,5.048,1242, , ,6
446,5.058,1242, , ,6
447,5.068,1242, , ,6
448,5.078,1241, , ,6
449,5.088,1242, , ,6
450,5.098,1242, , ,6
451,5.108,1241, , ,6
452,5.118,1242, , ,6
453,5.128,1242, , ,6
454,5.138,1242, , ,6
455,5.148,1242, , ,6
456,5.158,1242, , ,6
457,5.168,1242, , ,6
458,5.178,1242, , ,6
459,5.188,1242, , ,6
460,5.198,1242, , ,6
461,5.208,1242, , ,6
462,5.218,1241, , ,6
463,5.228,1241, , ,6
464,5.238,1242, , ,6
465,5.248,1242, , ,6
466,5.258,1241, , ,6
467,5.268,1242, , ,6
468,5.278,1241, , ,6
469,5.288,1242, , ,6
470,5.298,1242, , ,6
471,5.308,1241, , ,6
472,5.318,1241, , ,6
473,5.328,1241, , ,6
474,5.338,1242, , ,6
475,5.348,1242, , ,6
476,5.358,1242, , ,6
477,5.368,1242, , ,6
478,5.378,1242, , ,6
479,5.388,1242, , ,6
480,5.398,1242, , ,6
481,5.408,1241, , ,6
482,5.418,1242, , ,6
483,5.428,1242, , ,6
484,5.438,1242, , ,6
485,5.448,1242, , ,6
486,5.458,1242, , ,6
487,5.468,1241, , ,6
488,5.478,1242, , ,6
489,5.488,1242, , ,6
490,5.498,1242, , ,6
491,5.508,1242, , ,6
492,5.518,1242, , ,6
493,5.528,1241, , ,6
494,5.538,1241, , ,6
495,5.548,1242, , ,6
496,5.558,1242, , ,6
497,5.568,1241, , ,6
498,5.578,1242, , ,6
499,5.588,1242, , ,6
500,5.598,1242, , ,6
501,5.608,1242, , ,6
502,5.618,1242, , ,6
503,5.628,1241, , ,6
504,5.638,1242, , ,6
505,5.648,1243, , ,6
506,5.658,1243, , ,6
507,5.668,1243, , ,6
508,5.678,1242, , ,6
509,5.688,1242, , ,6
510,5.698,1241, , ,6
511,5.708,1242, , ,6
512,5.718,1242, , ,6
513,5.728,1242, , ,6
514,5.738,1242, , ,6
515,5.748,1241, , ,6
516,5.758,1242, , ,6
517,5.768,1242, , ,6
518,5.778,1242, , ,6
519,5.788,1241, , ,6
520,5.798,1242, , ,6
521,5.808,1242, , ,6
522,5.818,1242, , ,6
523,5.828,1242, , ,6
524,5.838,1242, , ,6
525,5.848,1242, , ,6
526,5.858,1242, , ,6
527,5.868,1242, , ,6
528,5.878,1241, , ,6
529,5.888,1242, , ,6
530,5.898,1242, , ,6
531,5.908,1242, , ,6
532,5.918,1242, , ,6
533,5.928,1242, , ,6
534,5.938,1242, , ,6
535,5.948,1241, , ,6
536,5.958,1242, , ,6
537,5.968,1242, , ,6
538,5.978,1242, , ,6
539,5.988,1242, , ,6
540,5.998,1242, , ,6
541,6.008,1242, , ,6
542,6.018,1242, , ,6
543,6.028,1242, , ,6
544,6.038,1242, , ,6
545,6.048,1242, , ,6
546,6.058,1242, , ,6
547,6.068,1243, , ,6
548,6.078,1241, , ,6
549,6.088,1242, , ,6
550,6.098,1242, , ,6
551,6.108,1242, , ,6
552,6.118,1242, , ,6
553,6.128,1242, , ,6
554,6.138,1242, , ,6
555,6.148,1242, , ,6
556,6.158,1242, , ,6
557,6.168,1242, , ,6
558,6.178,1242, , ,6
559,6.188,1242, , ,6
560,6.198,1241, , ,6
561,6.208,1242, , ,6
562,6.218,1242, , ,6
563,6.228,1242, , ,6
564,6.238,1242, , ,6
565,6.248,1242, , ,6
566,6.258,1242, , ,6
567,6.268,1242, , ,6
568,6.278,1242, , ,6
569,6.288,1242, , ,6
570,6.298,1242, , ,6
571,6.308,1242, , ,6
572,6.318,1242, , ,6
573,6.328,1242, , ,6
574,6.338,1242, , ,6
575,6.348,1242, , ,6
576,6.358,1242, , ,6
577,6.368,1242, , ,6
578,6.378,1242, , ,6
579,6.388,1242, , ,6
580,6.398,1242, , ,6
581,6.408,1243, , ,6
582,6.418,1242, , ,6
583,6.428,1242, , ,6
584,6.438,1242, , ,6
585,6.448,1242, , ,6
586,6.458,1242, , ,6
587,6.468,1243, , ,6
588,6.478,1242, , ,6
589,6.488,1242, , ,6
590,6.498,1242, , ,6
591,6.508,1242, , ,6
592,6.518,1242, , ,6
593,6.528,1242, , ,6
594,6.538,1242, , ,6
595,6.548,1242, , ,6
596,6.558,1241, , ,6
597,6.568,1242, , ,6
598,6.578,1242, , ,6
599,6.588,1242, , ,6
600,6.598,1242, , ,6
601,6.608,1242, , ,6
602,6.618,1242, , ,6
603,6.628,1242, , ,6
604,6.638,1242, , ,6
605,6.648,1242, , ,6
606,6.658,1242, , ,6
607,6.668,1242, , ,6
608,6.678,1242, , ,6
609,6.688,1242, , ,6
610,6.698,1242, , ,6
611,6.708,1242, , ,6
612,6.718,1242, , ,6
613,6.728,1242, , ,6
614,6.738,1242, , ,6
615,6.748,1243, , ,6
616,6.758,1242, , ,6
617,6.768,1242, , ,6
618,6.778,1242, , ,6
619,6.788,1242, , ,6
620,6.798,1242, , ,6
621,6.808,1242, , ,6
622,6.818,1242, , ,6
623,6.828,1242, , ,6
624,6.838,1242, , ,6
625,6.848,1241, , ,6
626,6.858,1242, , ,6
627,6.868,1242, , ,6
628,6.878,1242, , ,6
629,6.888,1242, , ,6
630,6.898,1242, , ,6
631,6.908,1242, , ,6
632,6.918,1242, , ,6
633,6.928,1241, , ,6
634,6.938,1242, , ,6
635,6.948,1242, , ,6
636,6.958,1241, , ,6
637,6.968,1242, , ,6
638,6.978,1242, , ,6
639,6.988,1241, , ,6
640,6.998,1242, , ,6
641,7.008,1242, , ,6
642,7.018,1242, , ,6
643,7.028,1242, , ,6
644,7.038,1242, , ,6
645,7.048,1242, , ,6
646,7.058,1242, , ,6
647,7.068,1242, , ,6
648,7.078,1243, , ,6
649,7.088,1242, , ,6
650,7.098,1241, , ,6
651,7.108,1241, , ,6
652,7.118,1242, , ,6
653,7.128,1242, , ,6
654,7.138,1242, , ,6
655,7.148,1242, , ,6
656,7.158,1242, , ,6
657,7.168,1241, , ,6
658,7.178,1242, , ,6
659,7.188,1242, , ,6
660,7.198,1242, , ,6
661,7.208,1242, , ,6
662,7.218,1242, , ,6
663,7.228,1242, , ,6
664,7.238,1242, , ,6
665,7.248,1242, , ,6
666,7.258,1242, , ,6
667,7.268,1242, , ,6
668,7.278,1242, , ,6
669,7.288,1242, , ,6
670,7.298,1242, , ,6
671,7.308,1242, , ,6
672,7.318,1242, , ,6
673,7.328,1242, , ,6
674,7.338,1242, , ,6
675,7.348,1242, , ,6
676,7.358,1242, , ,6
677,7.368,1242, , ,6
678,7.378,1241, , ,6
679,7.388,1242, , ,6
680,7.398,1243, , ,6
681,7.408,1243, , ,6
682,7.418,1242, , ,6
683,7.428,1242, , ,6
684,7.438,1242, , ,6
685,7.448,1243, , ,6
686,7.458,1242, , ,6
687,7.468,1242, , ,6
688,7.478,1242, , ,6
689,7.488,1242, , ,6
690,7.498,1242, , ,6
691,7.508,1242, , ,6
692,7.518,1242, , ,6
693,7.528,1241, , ,6
694,7.538,1242, , ,6
695,7.548,1242, , ,6
696,7.558,1242, , ,6
697,7.568,1242, , ,6
698,7.578,1242, , ,6
699,7.588,1242, , ,6
700,7.598,1241, , ,6
701,7.608,1242, , ,6
702,7.618,1242, , ,6
703,7.628,1242, , ,6
704,7.638,1242, , ,6
705,7.648,1241, , ,6
706,7.658,1242, , ,6
707,7.668,1242, , ,6
708,7.678,1242, , ,6
709,7.688,1242, , ,6
710,7.698,1242, , ,6
711,7.708,1242, , ,6
712,7.718,1242, , ,6
713,7.728,1241, , ,6
714,7.738,1242, , ,6
715,7.748,1242, , ,6
716,7.758,1242, , ,6
717,7.768,1241, , ,6
718,7.778,1242, , ,6
719,7.788,1242, , ,6
720,7.798,1242, , ,6
721,7.808,1242, , ,6
722,7.818,1242, , ,6
723,7.828,1242, , ,6
724,7.838,1242, , ,6
725,7.848,1242, , ,6
726,7.858,1242, , ,6
727,7.868,1242, , ,6
728,7.878,1242, , ,6
729,7.888,1242, , ,6
730,7.898,1242, , ,6
