2.993071,-16.638275,10.853214,-7.649238,2.350839,-13.068154,8.502376,5.418917,0,10.082413,-1,45,127,,,
2.971649,-16.635704,10.808865,-7.626671,2.342119,-13.019683,8.466745,5.393012,0,10.038444,-1,47,127,,,
3.077599,-16.486481,10.891838,-7.45751,2.337088,-12.991714,8.55475,5.534204,0,10.188776,-1,43,127,,,
3.292433,-16.079231,10.944396,-6.912329,2.291807,-12.740004,8.652589,5.827675,0,10.432118,-1,39,127,,,
3.582474,-15.595215,10.998422,-6.236349,2.23851,-12.443729,8.759912,6.20738,0,10.736276,-1,33,127,,,
3.991819,-15.00676,11.191232,-5.480318,2.206212,-12.264183,8.98502,6.783865,0,11.258392,-1,23,127,,,
4.473031,-14.27578,11.377858,-4.533707,2.168469,-12.054373,9.209389,7.520666,0,11.890049,-1,9,127,,,
5.011555,-13.422241,9.818213,-6.140827,2.050306,-11.397513,7.767906,5.256686,0,9.379398,-1,53,123,,,
5.432479,-12.525475,9.881153,-5.019993,1.962268,-10.908117,7.918885,5.888124,0,9.868067,-1,43,121,,,
5.893186,-11.600769,9.973452,-3.888805,1.89527,-10.535678,8.078182,6.646873,0,10.461259,-1,32,120,,,
6.398827,-10.603996,8.946045,-5.274866,1.838717,-10.221304,7.107328,4.946438,0,8.659178,-1,38,100,,,
6.896674,-9.510559,9.183026,-4.06441,1.777973,-9.883634,7.405053,5.819223,0,9.417971,-1,26,98,,,
7.366809,-8.468475,9.429307,-2.933672,1.74838,-9.719127,7.680927,6.785455,0,10.248856,-1,13,97,,,
7.897814,-7.354149,8.742559,-4.83527,1.768824,-9.832774,6.973735,4.997504,0,8.579513,-1,18,78,,,
8.321234,-6.226563,9.043101,-3.669757,1.72788,-9.605166,7.315222,5.935409,0,9.420273,-1,5,77,,,
8.742245,-5.144974,9.352725,-2.55931,1.716766,-9.543387,7.635959,6.984077,0,10.348198,-1,5,76,,,
9.137126,-3.913399,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
,,,,,,,,,,,,,Done lf,9.137126,-3.913399
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
9.435254,-2.830719,8.988222,-4.683124,1.794403,-9.974964,7.19382,5.29184,0,8.930544,-1,5,47,,,
